Date,Production_all_log,Production_NAICS_log,Production_SIC_log,Employment_all_lin,Employment_manu_lin,Consumption_log,Inflation,Inflation_urban,NewOrders_log,Wages_all_log,Wages_manu_log,Labor_all_lin,Labor_manu_lin,FederalFundsRate_lin,StockMarketIndex_log,M2_cca,Production_all_log_cycle,Production_NAICS_log_cycle,Production_SIC_log_cycle,Employment_all_lin_cycle,Employment_manu_lin_cycle,Consumption_log_cycle,Inflation_cycle,Inflation_urban_cycle,NewOrders_log_cycle,Wages_all_log_cycle,Wages_manu_log_cycle,Labor_all_lin_cycle,Labor_manu_lin_cycle,FederalFundsRate_lin_cycle,StockMarketIndex_log_cycle,M2_cca_cycle
1987-11-01,412.412502274353,405.55448271117933,411.06787631751365,103372,17775,391.9276634139454,2.286844283286714,4.166670852899134,408.260930600368,222.67833795777636,228.94998534453902,34.8,41,6.69,543.9382819853126,1.7466321843935815,3.714537041519577,3.8679150125403794,4.199918437751421,1080.680744376412,380.2167872773716,1.138337472442288,-0.5515444145703605,0.8722718886401961,9.940864341500003,-1.3238200165384058,-3.509109487924576,0.18121914767924352,0.26817312609311017,-0.04056188923958981,-3.5194073735194706,-4.669744584618922
1987-12-01,412.9051900275834,406.2237950401757,411.66619985897694,103661,17809,392.6891913294264,2.2191504866940432,2.0779225971334725,411.90371748124727,222.78615467981092,229.15241456346206,34.6,41,6.77,550.9712178922243,3.18849495865648,2.749850559503159,4.470596375332434,4.652330448845646,1329.2544917830382,365.4461978488471,0.340346364755419,-0.8939504375428315,-1.5928228435604925,12.93161617542063,-2.4070943651790344,-4.219765749821107,-0.023288726577831653,0.18623275467315636,-0.13140447057596472,-1.6748497031334182,-3.76823525520076
1988-01-01,412.950093738849,406.0311967477893,411.5030785960046,103753,17790,393.5446520371734,4.636383772885171,4.1450818417051245,409.93321037331395,222.89385528257472,229.35443483418965,34.6,41.1,6.83,554.9348448579074,8.882976161651943,2.0805389624471786,2.618526635963349,2.7323910564888365,1796.0335815696453,391.4752414784234,0.6561274431640527,1.499346288100397,0.4084631643111627,10.689670891008518,-1.7824209354145353,-3.586718472328471,-0.037947348578185824,0.31893720788816893,0.053413340114435215,2.580363003020352,1.7736508405235325
1988-02-01,413.38360720399885,406.3123896516772,411.7488007993286,104214,17823,393.63643368143045,1.7655407525138123,2.067183973735387,404.305126783455,222.89385528257472,229.45529212967816,34.7,41.1,6.58,559.0315139204378,9.654114821797991,4.38837724378709,4.708422873079769,4.879382982904417,2181.8437332709436,489.81302699432126,1.6582701456133577,-1.4704735401202456,-1.4858138540119445,4.711852663794673,-2.184827525936811,-3.6856618123398164,0.06933136546361851,0.3160170326968057,-0.20442667732504916,-0.056590640263152636,2.4957373444009736
1988-03-01,413.5835133195302,406.59485170498033,411.9737742365838,104489,17844,394.4993457098055,4.130452154750747,3.094114305533169,405.871738457895,223.10890912889758,229.65670206684825,34.5,40.9,6.58,555.6403318999475,8.456753334802322,6.437951984448432,6.333460285951503,6.447860023410271,2591.8773156928655,646.2970131043476,2.665416561454606,1.5665664532886292,0.40353025122378927,5.656789927054035,-1.3924403608334046,-3.4568593344622514,-0.11785851574278894,0.11851376091125587,0.04492632129703633,-7.205298411258809,2.7294994510718515
1988-04-01,414.1480978752013,407.50835882052945,412.8402934934054,104732,17874,394.0901964978523,5.825507556270023,7.188724964588368,405.35225677018457,223.64452904895006,230.1584592660462,34.6,41,6.87,556.5783926753377,8.273897707320105,6.34307905246726,6.515649762431508,6.224777509957448,2121.144483259777,584.647674610831,1.175187912593799,3.912384301867391,5.731516550338819,4.530545765768693,-0.5919032781694114,-2.3212525605219696,0.06440420933242308,0.2801251654658756,0.7833858831527349,-4.855506768101122,2.087351076467832
1988-05-01,414.0310105984054,407.367405843004,412.6682670134046,104962,17892,394.7351538481441,3.473470433411127,3.0677477295616726,405.5257173514054,224.17729535972884,230.45830956567187,34.6,41,7.09,556.8955019648417,6.2912406165885875,5.120523361985079,5.703814629645024,5.384648397475246,2314.2958840894426,637.7347669182491,1.3324990518607933,1.6412480853083575,1.6235267196012357,6.350721037113146,0.14371258652948882,-2.1669333299684013,0.05592861552679551,0.2125974855180175,1.0432478890374401,-10.052465406016381,-0.06528466991620174
1988-06-01,414.2853734536066,407.5698465886093,412.82885574414865,105326,17916,395.06281445392125,5.098365210489458,5.095549057741205,415.26134703460764,224.17729535972884,230.6577114263583,34.6,41.1,7.51,561.1301621862036,5.0746955104655465,6.234470601639771,6.808615514072926,6.588898333437555,3978.6316924911807,898.0252817077198,1.76320008692079,2.8709583351808097,2.42243827613993,15.736312395980121,0.06727593858494174,-1.6360623137199752,0.11119729003991097,0.3127020413053998,1.4478716972226362,-6.953214211663067,-1.4803359367320805
1988-07-01,414.32823345445325,407.5681485391587,412.7882492239884,105550,17926,395.30305827268523,5.817943142189487,5.074003331425326,410.4294893075269,224.60147415056514,230.75726345050847,34.6,41.1,7.75,560.5875552566404,3.5884218666360006,4.7761682607658145,5.4326929856975426,5.26368626426887,2531.3858782591415,861.9401446700067,1.1371846633137466,3.0406349951740896,1.72842894157625,8.847957684136134,0.5219869787414382,-1.8078820806066744,0.10205044469349644,0.3180014361405554,2.1301884900856383,-0.6609362126561109,-3.005587168576823
1988-08-01,414.7447634639685,407.6346904986944,412.83803826611063,105674,17891,395.75889296989527,3.555253703018078,5.0526390436121495,408.09215418899606,224.7072383063787,230.9560706730471,34.5,40.9,8.01,556.6510720354162,1.9528075912504892,5.599009934192679,4.872682872423297,4.755307964981569,2472.324382441817,718.7999629352198,0.4256251297480276,1.3138596947224483,2.7031193993383056,8.92122377951705,0.3441834122307057,-1.6739049750756578,-0.026794789022133614,0.09915772729642924,2.668650375615411,-11.30239632972939,-4.658627084722458
1988-09-01,414.47049215610497,408.01475938207545,413.21829100922,106013,17914,395.48142596830303,5.834048491275588,5.031453912043149,407.07346965829674,225.2343876557299,231.45136638593192,34.5,41,8.19,560.5471143900162,1.9902186017128252,5.7242098988052135,5.789919694225091,5.649037919751322,1451.4529025341617,641.5072269721204,-2.482660299892757,4.155081891921326,3.3618127659251207,8.000282889662685,1.344516341357405,-0.7761044492632436,0.0014094299201445892,0.18621388739524036,3.04153306371584,0.7322924015744547,-4.428257039329868
1988-10-01,414.9656271953173,408.4925340305609,413.72332197225063,106276,17966,396.296323749653,3.914376559597062,4.010028794283907,404.65538983857516,225.758772706331,231.8458442150336,34.7,41.1,8.3,563.1104252742831,3.4041426361066263,5.681678954897734,5.967855535062029,5.807091398566797,1656.3644785087672,820.578030527271,0.16003497244059872,1.9999308793800958,1.5265312915486398,6.191419086420012,1.0805473702571646,-0.40521608610282556,0.17303971317612366,0.3155875405962121,3.1609319883990654,-2.499991845145246,-3.761960262436274
1988-11-01,415.12414603883246,408.79407682988926,413.9813343685738,106617,18003,396.5468981133772,2.764978181820089,3.9966731365974386,406.73158898341813,225.9677591982769,232.14068472346332,34.6,41.1,8.35,561.2032659890257,6.014645507376654,4.390194148780779,5.564875378004956,5.308144919233769,1977.3326913674537,827.3695490050595,1.6252026665761719,0.6144892175482939,1.275248004534967,7.144712129159359,0.29344489442104305,-0.22117336301130308,0.0670324192238354,0.29398673746152326,3.063645151183148,-6.221364248742248,-2.0727413854019616
1988-12-01,415.61183274418374,409.2649793579345,414.4622507984318,106898,18025,397.0914361300756,3.7509851525140547,3.983406147423256,407.75374439057197,226.17630984737906,232.23877202902253,34.5,40.9,8.76,562.6613415485822,3.2169444907496145,2.994148986549021,3.7695512307453214,3.5670657394935006,2156.4783269009495,794.6623002240049,-0.3663113391714319,1.3548322641687274,1.6902557541921537,9.054866741285991,0.2506085216589611,-0.5937482805324521,0.021287055054649784,0.06673549207888385,2.6453901911606374,-3.168281283264605,-4.260649976703641
1989-01-01,415.91221172887856,410.14790511227,415.28194239789383,107161,18057,397.27040962384126,6.138430656300926,4.9607346380739985,404.8300623720694,226.69579153508948,232.53245799635351,34.7,41.1,9.12,569.5313382926505,1.4047059247132956,5.129808588348169,6.54026134055573,6.378408779916299,2436.286427078754,886.602199215813,3.0134416051456583,4.235665428759223,2.5324798405091724,7.921277421934974,0.5422085576581424,-0.40879423843642826,0.18596327946518443,0.26409414980661694,3.7180697730535526,-7.701093683065437,-5.912829597066821
1989-02-01,415.4564396240655,409.10374330271,414.29108918186347,107427,18055,397.0593754785926,3.981236895791755,3.9538750762229813,404.8300623720694,227.00619012884857,232.82528397426233,34.5,41.2,9.36,566.594208974475,0.20053811106359487,3.0071773036107174,3.0831544782060973,2.9246386640073183,2206.2656566435617,726.7072277746702,1.3713923585509633,1.8126667251673192,0.7267225028941531,4.836945025139414,0.6978433257040706,-0.3873715559417974,0.004050030263627491,0.22593259625401174,3.954315942798745,-14.86919116635363,-7.511813280679389
1989-03-01,415.68356763516243,408.9504534830319,414.17194396312516,107621,18060,396.99522332257817,4.468159544027995,5.906492646514146,395.12437185814275,227.2125885509337,233.1172549845958,34.5,41.1,9.85,568.6534564290023,3.004057043737862,3.918001822943836,3.6948156109780825,3.420052120320804,1874.4460451703198,764.891758990896,0.8433050767188774,1.7584701440148143,2.531536093227013,-3.0758942859034732,0.4215589197873726,-0.5220451854712849,-0.010437716152416954,0.16185639587558853,4.296178599254081,-14.77345139986653,-4.6838277924485485
1989-04-01,415.7513395765738,409.2390988572444,414.42404640446176,107791,18055,397.58612814513236,7.973186370540534,8.80558374349535,397.2176928247893,227.72672850097558,233.0200260027019,34.6,41.1,9.84,573.5410380779865,2.51760919560774,3.0135816153349424,3.3173087722131527,3.0093210437450466,1223.1572180472722,718.0477561200605,0.4227233196450584,5.163538531307521,5.549250729099986,1.8739963514987608,0.7381098720487671,-0.42453444439348687,0.09727202511134436,0.21235077155028392,4.099271356892961,-7.966779381274819,-4.266530185727908
1989-05-01,415.0857212045786,408.2926287800114,413.5312146143704,107913,18040,397.46972899559665,4.362775826188172,5.834695449641468,392.59259105971375,227.62411176544438,233.214389523559,34.4,41,9.81,576.9944642590639,2.233449195656968,2.223664542656195,2.0993312677171048,1.889826270891831,1828.1326853931241,733.2795705483877,1.1195200572930162,1.4700813347917787,2.2987696419731143,-5.22744365432186,0.3484005689973344,-0.5116814540483858,-0.10920182807625878,0.07306446682794387,3.6852952974830693,-6.555620341692702,-4.562859980016466
1989-06-01,415.1334350734487,408.5445079035068,413.73258238463296,108027,18013,397.6649022737816,2.6298238360924455,3.8740953745430144,381.990771652034,227.93164660546915,233.50522831315473,34.4,40.9,9.53,576.1988522313933,6.477373124347698,1.732934403845718,2.231472840294998,1.9411958762358381,2167.9595065426984,793.919252394553,0.48897815936305733,-0.1021177270225202,0.30570794044755045,-17.00711648545831,0.7322273167954165,-0.2943528677335223,-0.07916351587810766,-0.008769045850037571,3.579825028010803,-9.591565148508721,-0.49699136276866707
1989-07-01,414.21088034871536,407.3684267234113,412.59255902308007,108069,17980,397.9606884751678,2.860549626331437,3.8616284330409516,382.4284091120139,228.54389341590752,233.79522368313368,34.5,40.9,9.24,584.6669924641179,9.670627803065651,0.27373122001648653,-0.21600627080579216,-0.46243719084458235,1409.3902214046393,536.5092952088235,0.08399654329230088,-0.2044119693639721,0.24264161252170569,-14.369458179588037,1.5553830475252823,0.07191100132070005,0.00874016087128382,-0.05515393823774417,3.216393663050604,-6.81476363045158,3.3635697578913035
1989-08-01,415.1304437836122,408.31555311631735,413.4611202561766,108120,17964,398.9187729523196,0.13792310801924648,0,381.10970868381855,228.54389341590752,234.0843805111136,34.5,40.9,8.99,586.2067487766172,8.617912602187149,0.6243914265906483,0.6479131297517142,0.32548206298031346,1496.2014904259267,474.9283009873034,-0.8007764062524529,-3.1399828058159946,-3.730122430394102,-15.544683179168715,0.5487965377866999,-0.7432429005380925,-8.577197563752748e-4,-0.023171275037228156,3.0029885673198438,-8.593801427753988,2.0048320630065213
1989-09-01,414.78126566833265,408.08370788636,413.2057729342268,108369,17922,398.7297439857292,2.67650787465545,2.888088036678071,382.8641396489095,228.94998534453902,234.27668826268774,34.4,40.8,9.02,585.5501612107453,7.044078019210537,0.3900324837495077,-0.24910155514999133,-0.5231928806521182,1646.5689542363107,319.63728612394334,0.04840107131951754,-0.42256306240332053,-0.7814657055304015,-15.891929326813909,0.41231043949557034,-1.5730210874224326,-0.08579298286085191,-0.09714666664653748,2.7771049949501467,-6.498918563451298,2.367826094857099
1989-10-01,414.71615285650927,407.8934772272304,413.03855459023896,108476,17895,398.6629424765,4.669571962762556,5.755406716191616,389.7924081048644,229.45529212967816,234.4686269012681,34.6,40.8,8.84,583.0003836910372,8.352432779497807,-1.8688206830480567,-3.021407654891277,-3.1158675258707262,-39.859002927245456,361.5864755283983,1.038983447074088,1.335926715244026,1.833425928908325,-7.204137377899713,0.1899901167367375,-1.2503343437051058,0.06239190815600182,-0.18150698140799193,2.5653749153553713,15.23280182724011,3.253855152159642
1989-11-01,415.04349985696433,408.09215418899606,413.2515044588864,108752,17886,398.71119248671494,2.621113384810372,4.775175421777265,389.7924081048644,229.55604780570812,234.56445824544926,34.4,40.7,8.55,584.6409844003387,7.375891583162148,-1.7896687231645387,-2.698481501433946,-2.9107809466516983,476.9977096270304,281.5681725401082,0.42992349105736594,-0.5755242384577546,1.1545205573311215,-9.34804859429579,-0.5206124100112106,-1.4085217457082706,-0.13667587420922445,-0.29653940550959135,2.629558109263315,25.248312366846903,1.4561986245156762
1989-12-01,415.6484897509388,408.18451017637017,413.31773796407373,108836,17881,399.53710138027043,3.4729472732153015,3.806505967372775,391.9991175077323,230.0583090323373,235.04224224082057,34.3,40.5,8.45,586.7600542907667,7.330831924258143,-0.7262429803399186,-2.311828570180637,-2.4318694061400947,665.2470101215586,339.3863191283963,1.325186585655615,0.2261081633683233,0.16368350979926127,-5.615216969075902,-0.2621347070750346,-1.0308372745193424,-0.20681262257991762,-0.5057893277565171,2.145074865667863,18.91891907336435,1.68900864301101
1990-01-01,414.98234182459896,407.9291836262472,413.10701780277697,109197,17797,400.03451896012086,9.064117561796632,11.347602290442532,389.3859034800475,230.45830956567187,235.32782073095638,34.4,40.5,8.23,579.6300842796657,5.430990549844973,-1.244038964022593,-1.6580967058474698,-1.7990949082900443,2057.7026625643775,449.19159088753077,-0.10739049874223383,5.99059038100901,7.791438610081662,-9.981866347638686,0.32999193504778646,-0.8923461514806945,-0.11059253334163799,-0.5114780328533257,2.1694049311692316,6.874210354917182,1.5213141978666784
1990-02-01,415.9579715655039,409.4021176605275,414.5344980392265,109435,17893,399.52790064788564,5.267185870033726,4.696679185363577,396.0813169597578,230.9560706730471,236.46204839134987,34.4,40.6,8.24,580.4803633910626,4.689574200328249,-0.4367765589054784,-0.2736881787221819,-0.37543027310857724,539.6699818805209,383.4045872031202,-0.7493160419768401,2.143745747636965,1.2732196505495583,-2.4208479106338814,1.770448003138,0.2788212995676531,-0.08347544347731883,-0.4264469980225343,2.576046119034717,2.7248875776651857,-0.09618630990378918
1990-03-01,416.446124643935,409.94249684094734,415.0326265491122,109644,17868,399.8640971708597,4.51558166485761,5.611857460682163,395.6996371070877,231.35250330323797,237.02437414678604,34.4,40.6,8.28,582.8769137332596,4.1072057428598265,-0.28991656075578476,-0.4817990118151556,-0.5091018942222263,379.8256248968828,325.5196541597106,-1.4370607321859552,1.2704450439489303,2.072098794486521,-2.7416805208451365,1.9671145159220202,0.4962826560958433,-0.04210896514815943,-0.37074032844886773,2.3837379002333625,7.333883461892583,-1.5779899962403485
1990-04-01,416.2940466038923,409.6475623231055,414.7292736540196,109688,17845,400.05648772794444,2.509839898873525,2.7961177699473962,398.3413001514819,231.45136638593192,236.83728335320487,34.3,40.5,8.26,580.151392687384,4.318104695439974,-1.4695903645227872,-2.721130547740586,-2.7395114307981885,597.5397317852476,225.08799791706406,-0.5012498805039627,-0.5978028172773922,-0.3130629866650616,0.27268972641405753,1.0815152176128606,-0.5310176764912171,-0.1820845500031112,-0.49490647749272654,2.0193305284628256,5.483957952390597,-1.573373199051316
